medication,pageID,pageNum,postNum,text
viibryd_vilazodone,forumstopic69924-viibryd-anyone,1,9,"For people like myself who are searching the internet desperately to find out about this very new antideppressant Viibryd I am going to attempt to write a very detailed account of my experience with it. Although I do understand that the side effects and overall experiences very from person to person with any antidepressant I would like to provide a little more info for the people seeking it :) Also, this is my first time taking any anti deppressent so I am hoping for feedback and advice also. I just finished the Viibryd sample pack, I started sept 12th. It includes a week of 10mg, a week of 20mg and two weeks of 40mg. With each increase of millagrams I did notice some settle differences, the first day or so felt a little ""drugged"" feeling as far as feeling sleepy experiencing slight memory loss or forgetfulness and a little fogged memory. I did however feel more energetic and overall had more of a motivation to do things. Most days it feels easier to wake up then before taking this and it does feel like have been in a better overall mood, which even my family has slightly noticed. On the other hand I have also found it very hard to fall asleep lately which was also somewhat of a problem previously so it may not be entirely related to Viibryd I have also felt very ""heavy"" in the morning and have found it hard to make up somedays. While researching this drug before talking I had come across symptoms of having vivid dreams or nightmares, I have not had nightmares but my dreams have been VERY vivid and I have dreampt several times a night which has been pretty cool. I have also had a little bit of anxiety,dry mouth,mood swings, and loss of concentration. None of that was really too major. One of the things that have been a little worrysome is this sensation I can only describe as a ""brain snap/zap"" It is just a very subtle thing that had happened once I switched to 20mg, It happened maybe 3 times that week. A day or two after I moved t0 the 40mg I experienced that same feeling again but while falling asleep, It may sound strange but it felt like an electric zap inside my brain. I have perodically had broken sleep which sometimes when waking up I would wake up startled or abruptly and it was a very uncomfortable. The second major symptom and the most concerning one is for about a week I have been feeling VERY itchy off and on. The side effects for Viibryd did list itching but that is an understatement. I have experienced severe itching ALL over my body including my throat, eyes and head. I am wondering if perhaps I should lower my dosage back to 20mg or if this sounds more like an . Today was the worst day so far with itching and i the drymouth has also intensified. My sample pack ran out on Wed. so I did not take a pill yesterday or today so I am wonder if this could be withdrawl symptoms or if that is too soon, I am uncertain since this is my first medication ever. Overall I have been liking the positive improvments but I just don't know if these things I am describing seem like a serious issue or just me adjusting to this. i would like to continue taking it and I might just try cutting the tablets in half to minimize the dosage. I have experienced no noticable stomach issues like most of the reviews I have read.. Hope this helped and I would also appreciate advice from more experienced people unlike myself, Thank you :)"

viibryd_vilazodone,forumstopic69924-viibryd-anyone,1,10,"Much like Tanna22 said. The 3 or 4 days are the most interesting, especially if you are switching from another med. Foggy thoughts and general confusion. I was sitting eating dinner with my parents and I remember looking at my mom and feeling extremely ""strange"" all of the sudden and telling her I was going out for a breath of fresh air. I was so confused, and then all of the sudden I felt fine. This was on and off, but by the end of the week all of that went away to be replaced with insomnia which is still not completely gone yet. I also found that even if I was hungry I couldn't eat too much because it would make me nauseous. Nauseous if I don't eat, and nauseous if I do. You just can't win. Oh well. Those SEs went away as well. Vivid dreams were also pretty intense week 1, but by week 2 they were bearable and by Week 3 they were gone. Now I'm left with electric shock sensations which could be withdrawal from the Celexa still but they don't seem to ease up at all. I always get them the 4 hours right after I take Viibryd. My understanding is that this is the amount of time it takes Viibryd to reach peak levels in the blood stream. Because after 4 hours they ease up. At this point I'm having no serious GI problems except some gas, but diarrhea is gone and no nausea. I'm currently at Week 4 I believe. I'm only on 20mg still because my doctor wants to experiment with the drug himself before he decides to stick to the dosage administration instructions that come with the drug. I still feel that I could benefit from 40mg, so I will probably speak with my doctor at my next appt on the 31st"

viibryd_vilazodone,forumstopic69924-viibryd-anyone,1,11,"My husband has been experiencing the ""brain snap/zap"" thing you described for about 6 months or so.  His psychiatrist changes his meds just about every time we go see her.  Most recently he's been on Effexor, wellbutrin and Klonopin, and he's been having those episodes. He says it's like electric shocks.  He's on his last week of the sample pack of the Viibryd.  So, I'm not so sure the ""brain snap/zap"" is exclusive to Viibryd."

viibryd_vilazodone,forumstopic70520-viibryd-gi-side-effect-solved,1,1,"For those of you suffering from similar SEs of Viibryd -  severe bloating, sudden weight gain, pain, constipation, etc.  - I wanted to share that I saw a gastroenterologist and was prescribed Librax. Nothing otc or homeopathic was working to ease my intense discomfort. Anyway, the medicine is part klonopin/part a GI relaxer and in just one night I have already ""lost weight"". I no longer look like a starving child or very pregnant person! I'm sticking with Viibryd now!"

viibryd_vilazodone,forumstopic70520-viibryd-gi-side-effect-solved,1,2,Hi Eskeech That is great. I am so glad that you have found relief from those horrid side effects! I hope your topic helps others too. Trace

viibryd_vilazodone,forumstopic71123-from-my-experience-with-viibryd,1,1,

viibryd_vilazodone,forumstopic71259-from-viibryd,1,1,

viibryd_vilazodone,forumstopic71351-maybe-lamictal-not-viibryd-is-causing-memorycognitive-issues,1,1,"I was recently started on Viibryd as all other ADS haven't worked. I had also been taking Lamictal off and on for a number of years. I didn't take it on a regular basis. My doctor recently increased my dosage of Lamictal to 200 MG. I have started to notice serious cognitive deficits. I am constantly losing/misplacing things..I literally lost my cell phone three times the other night..within the house. I feel as if I cannot concentrate or remember things. Usually I am fairly sharp. These past two weeks have made me think I have brain issues or early onset Alzheimer's.( I am only 33), but now I noticed it corresponded with my increase in dosage of Lamictal. I thought it may have beem the Viibryd, but there is no date indicating it causes cognitive deficits. Anyone else have experience with this situation? What are the alternatives? I really hate feeling dull and the memory issues are becoming acute. Any insight is appreciated/"
